LI01193 2_200043156            44.404    8.648  110 Lig prec temp dirv velv umid txtn pres
LI01194 2_200043160            44.554    9.284  600 Lig prec temp dirv velv umid txtn pres
LI01195 2_200043161            44.075   10.009    5 Lig prec temp dirv velv umid txtn pres
LI01196 2_200043163            44.434    8.742  104 Lig prec temp dirv velv umid txtn pres
LI01197 2_200043165            44.134    8.267   25 Lig prec temp dirv velv umid txtn pres
LI01198 2_200043166            44.193    8.379  340 Lig prec temp dirv velv umid txtn pres
LI01199 2_200043167            44.050   10.014    2 Lig prec temp dirv velv umid txtn pres
LI01200 2_200043168            44.245    9.615  470 Lig prec temp dirv velv umid txtn pres
LI01201 2_200043170            44.474    8.733  270 Lig prec temp dirv velv umid txtn pres
LI01202 2_200043171            44.442    8.845  310 Lig prec temp dirv velv umid txtn pres
LI01203 2_200043172            44.540    8.938  270 Lig prec temp dirv velv umid txtn pres
LI01204 2_200043174            43.793    7.619  210 Lig prec temp dirv velv umid txtn pres
LI01205 2_200043179            44.284    8.371  253 Lig prec temp dirv velv umid txtn pres
LI01206 2_200043180            43.931    7.842  240 Lig prec temp dirv velv umid txtn pres
LI01207 2_200043181            44.480    8.799  980 Lig prec temp dirv velv umid txtn pres
LI01208 2_200043182            44.071    9.938  405 Lig prec temp dirv velv umid txtn pres
LI01209 2_200043183            44.148    9.640   75 Lig prec temp dirv velv umid txtn pres
LI01210 2_200043185            44.311    9.441  175 Lig prec temp dirv velv umid txtn pres
LI01211 2_200043186            44.549    8.954  620 Lig prec temp dirv velv umid txtn pres
LI01212 2_200043187            44.327    9.169  610 Lig prec temp dirv velv umid txtn pres
LI01213 2_200043191            44.444    9.170  490 Lig prec temp dirv velv umid txtn pres
LI01214 2_200043192            44.057    8.041  115 Lig prec temp dirv velv umid txtn pres
LI01215 2_200043193            44.424    9.285  640 Lig prec temp dirv velv umid txtn pres
LI01216 2_200043195            44.342    9.356   25 Lig prec temp dirv velv umid txtn pres
LI01217 2_200043198            44.195    9.771   75 Lig prec temp dirv velv umid txtn pres
LI01218 2_200043200            44.042    7.793 1845 Lig prec temp dirv velv umid txtn pres
LI01219 2_200043202            44.190    9.715  175 Lig prec temp dirv velv umid txtn pres
LI01220 2_200043206            44.064    7.866  475 Lig prec temp dirv velv umid txtn pres
LI01221 2_200043207            44.518    8.673  820 Lig prec temp dirv velv umid txtn pres
LI01222 2_200043208            44.417    9.009  234 Lig prec temp dirv velv umid txtn pres
LI01223 2_200043209            44.394    9.271   70 Lig prec temp dirv velv umid txtn pres
LI01224 2_200043210            44.050    7.915  263 Lig prec temp dirv velv umid txtn pres
LI01225 2_200043211            44.486    8.736  590 Lig prec temp dirv velv umid txtn pres
LI01226 2_200043213            43.919    7.695  655 Lig prec temp dirv velv umid txtn pres
LI01227 2_200043214            44.065    8.004  343 Lig prec temp dirv velv umid txtn pres
LI01228 2_200043215            44.355    9.209   40 Lig prec temp dirv velv umid txtn pres
LI01229 2_200043216            44.375    9.458  530 Lig prec temp dirv velv umid txtn pres
LI01230 2_200043217            44.153    9.764  150 Lig prec temp dirv velv umid txtn pres
LI01231 2_200043218            44.428    8.934  360 Lig prec temp dirv velv umid txtn pres
LI01232 2_200043219            43.889    7.602  215 Lig prec temp dirv velv umid txtn pres
LI01233 2_200043224            44.438    9.107  702 Lig prec temp dirv velv umid txtn pres
LI01234 2_200043225            44.362    8.527  180 Lig prec temp dirv velv umid txtn pres
LI01235 2_200043226            44.346    8.438   90 Lig prec temp dirv velv umid txtn pres
LI01236 2_200043227            44.270    9.430   13 Lig prec temp dirv velv umid txtn pres
LI01237 2_200043229            44.406    8.625  225 Lig prec temp dirv velv umid txtn pres
LI01238 2_200043230            44.407    9.534  685 Lig prec temp dirv velv umid txtn pres
LI01239 2_200043231            43.828    7.699  550 Lig prec temp dirv velv umid txtn pres
LI01240 2_200043232            44.488    9.182  895 Lig prec temp dirv velv umid txtn pres
LI01241 2_200043233            44.298    9.678  265 Lig prec temp dirv velv umid txtn pres
LI01242 2_200043234            44.334    8.348  470 Lig prec temp dirv velv umid txtn pres
LI01243 2_200043236            44.336    9.210   20 Lig prec temp dirv velv umid txtn pres
LI01244 2_200043239            44.107    9.828   35 Lig prec temp dirv velv umid txtn pres
LI01245 2_200043240            43.823    7.786   61 Lig prec temp dirv velv umid txtn pres
LI01246 2_200043241            44.112    9.965   26 Lig prec temp dirv velv umid txtn pres
LI01247 2_200043244            44.350    9.481  593 Lig prec temp dirv velv umid txtn pres
LI01248 2_200043248            44.405    9.620  895 Lig prec temp dirv velv umid txtn pres
LI01249 2_200043249            44.313    9.549  603 Lig prec temp dirv velv umid txtn pres
LI01250 2_200043250            44.007    8.035  439 Lig prec temp dirv velv umid txtn pres
LI01251 2_200043252            43.995    7.762  789 Lig prec temp dirv velv umid txtn pres
LI01252 2_200043254            44.470    8.627  810 Lig prec temp dirv velv umid txtn pres
LI01253 2_200043255            44.383    9.584  345 Lig prec temp dirv velv umid txtn pres
LI01254 2_200043256            44.370    8.191  480 Lig prec temp dirv velv umid txtn pres
LI01255 2_200043258            44.044    7.721 1120 Lig prec temp dirv velv umid txtn pres
LI01256 2_200043259            44.164    8.220  450 Lig prec temp dirv velv umid txtn pres
LI01257 2_200043260            44.486    8.978  310 Lig prec temp dirv velv umid txtn pres
LI01258 2_200043261            44.428    9.063  430 Lig prec temp dirv velv umid txtn pres
LI01259 2_200043264            44.520    8.947  407 Lig prec temp dirv velv umid txtn pres
LI01260 2_200043265            43.788    7.612   21 Lig prec temp dirv velv umid txtn pres
