IDStazione Regione Latitudine Longitudine TimeLead Osservazione
2_187700 piemonte 44.277778999999995 7.902222 2020091 15.200193
2_212200 piemonte 44.884918 8.212182 2020091 36.196287999999996
2_194300 piemonte 44.871761 8.41051 2020091 55.600006000000015
2_214700 piemonte 44.894721999999994 6.919167 2020091 54.999998000000005
2_214900 piemonte 44.944443 7.773889 2020091 30.199703000000007
2_215100 piemonte 44.768055 8.672222 2020091 23.799803
2_240700 basilicata 40.634724 16.275 2020091 23.200001
2_192900 calabria 38.733612 16.343889 2020091 85.20018800000001
2_193000 calabria 38.566113 16.3125 2020091 117.79980299999998
2_193300 calabria 39.244167 16.788889 2020091 12.999997
2_193200 calabria 38.252777 15.973610999999998 2020091 89.20019300000001
2_193100 calabria 38.111111 15.814445000000001 2020091 210.59960700000002
2_193400 calabria 38.001667 16.034166 2020091 88.200192
2_193500 calabria 38.301388 16.325556 2020091 40.800291
2_193600 calabria 39.513889 16.730556 2020091 34.799806
2_243000 piemonte 46.347221000000005 8.430555 2020091 55.19922499999999
2_243200 piemonte 45.97361 7.954167 2020091 49.599609
2_243300 piemonte 46.058334 8.695833 2020091 100.800783
2_244100 piemonte 45.443611 7.657222 2020091 47.199218
2_244300 piemonte 45.206944 7.15 2020091 58.400023
2_244600 piemonte 44.959167 7.072778 2020091 46.400018
2_245100 piemonte 44.455833 7.09 2020091 47.200191999999994
2_245200 piemonte 44.341667 7.2083330000000005 2020091 38.200072000000006
2_245300 piemonte 44.261112 7.05 2020091 30.999997
2_245400 piemonte 44.069443 7.730556 2020091 35.999995
2_207900 piemonte 44.224167 7.393055 2020091 26.999997000000004
2_208000 liguria 44.235279 8.119444999999999 2020091 26.799803
2_208200 liguria 44.478333 8.484722 2020091 12.400004
2_208600 piemonte 44.694721 8.767777 2020091 32.999902
2_254100 piemonte 44.726112 9.149722 2020091 44.199947
2_215900 basilicata 40.374016 16.774614 2020091 12.199997000000002
2_215300 calabria 39.52401 16.162249 2020091 160.40002
2_215200 calabria 39.474445 16.200834 2020091 80.20019299999998
2_193900 calabria 39.287312 16.264832000000002 2020091 116.39989899999999
2_216200 calabria 38.814445 16.559723 2020091 38.599607000000006
2_255000 calabria 38.672222 16.401667 2020091 73.600582
2_215500 calabria 38.912498 16.581944 2020091 33.799803
2_217000 calabria 38.673611 16.102777 2020091 57.199706000000006
2_242400 piemonte 44.464882 7.882658 2020091 57.20007100000001
2_282100 piemonte 45.009724 6.944167 2020091 63.599605000000004
2_111000 calabria 38.491665000000005 16.302778 2020091 157.000003
2_110800 calabria 38.516666 16.319445 2020091 125.99999899999997
2_110700 calabria 38.444443 16.291666 2020091 116.40038799999999
2_283500 calabria 38.53611 16.519444 2020091 60.599607
2_283600 calabria 38.327221 16.395277 2020091 33.399902
2_284000 calabria 38.784168 16.286112 2020091 51.60058200000001
2_283200 calabria 38.624722 16.244444 2020091 63.80028800000001
2_283100 calabria 38.357498 15.850554999999998 2020091 35.999997
2_282800 calabria 38.242222 16.257778 2020091 46.200196
2_282700 calabria 38.437778 16.143055 2020091 197.600585
2_283300 calabria 38.951668 16.6775 2020091 59.600094
2_283000 calabria 38.308056 16.030834 2020091 82.799807
2_282600 calabria 38.968887 16.779722 2020091 34.399902000000004
2_282500 calabria 39.159721000000005 16.783056 2020091 15.400390000000002
2_284100 calabria 38.332221999999994 16.153334 2020091 115.79979799999998
2_282400 calabria 39.030277000000005 16.59639 2020091 32.799804
2_281700 calabria 39.78611 16.255556 2020091 35.599609
2_281800 calabria 38.102779 15.638889 2020091 109.200194
2_2513 marche 43.543301 13.3806 2020091 88.00000100000001
2_2575 marche 43.383598 13.5933 2020091 0.8
2_2596 marche 43.610298 13.5083 2020091 77.2
2_2603 marche 42.8736 13.205 2020091 102.0
2_2604 marche 42.9119 13.1892 2020091 83.59999799999997
2_2606 marche 43.364201 13.3431 2020091 117.00000099999998
2_295100 valle-aosta 45.563765999999994 7.208009 2020091 22.799922000000002
2_295700 valle-aosta 45.86821 7.616175999999999 2020091 20.400019999999998
2_86300 piemonte 45.009724 6.888889 2020091 63.79979900000001
2_89700 piemonte 44.177502000000004 8.044444 2020091 27.200192
2_85800 piemonte 45.63028 7.9875 2020091 101.20117499999999
2_85700 piemonte 45.461665999999994 7.775 2020091 91.600585
2_89900 piemonte 44.323612 7.151389 2020091 16.200071
2_88000 piemonte 46.24472 8.188611 2020091 37.400388
2_87500 piemonte 46.138054 8.420555 2020091 30.400392000000004
2_87900 piemonte 45.705002 8.460834 2020091 80.59960899999999
2_87800 piemonte 45.820278 8.274445 2020091 60.400392
2_184700 valle-aosta 45.683334 6.915278 2020091 53.199944
2_206800 valle-aosta 45.709721 6.963611 2020091 53.599969
2_206900 valle-aosta 45.595833 7.3825 2020091 20.400021000000002
2_207200 valle-aosta 45.825554 7.3425 2020091 29.400021000000002
2_207300 valle-aosta 45.8325 7.821389 2020091 44.000002
2_130000 valle-aosta 45.758334999999995 6.95 2020091 52.599971000000004
2_184500 valle-aosta 45.795834 7.018055 2020091 56.999993
2_262200 valle-aosta 45.613888 7.057222 2020091 34.599971000000004
2_261600 valle-aosta 45.631111 7.8575 2020091 62.800045999999995
2_261500 valle-aosta 45.586665999999994 7.344167 2020091 21.400019999999998
2_261100 valle-aosta 45.883888 7.065 2020091 48.400018
2_259900 valle-aosta 45.766388 6.8425 2020091 64.800018
2_261300 valle-aosta 45.88139 7.300555999999999 2020091 53.99999699999999
2_261200 valle-aosta 45.830833 7.159444000000001 2020091 39.600094
2_262100 valle-aosta 45.615833 7.545278 2020091 38.999992999999996
2_262000 valle-aosta 45.844444 7.622778 2020091 18.800044999999997
2_184600 valle-aosta 45.8675 7.027778 2020091 88.99999100000001
2_268300 campania 40.865555 14.234167000000001 2020091 140.399994
2_139200 friuli-venezia-giulia 46.157776 13.640832999999999 2020091 165.599992
2_174800 piemonte 44.953334999999996 6.878334 2020091 63.800292
2_198900 lazio 41.4575 12.813334 2020091 109.799803
2_233300 toscana 43.6875 12.133889 2020091 140.99999699999998
2_7800 piemonte 46.061111 8.405555999999999 2020091 45.000004000000004
2_172700 piemonte 45.692223 7.958889 2020091 42.599610999999996
2_66800 emilia-romagna 44.712109000000005 9.569664 2020091 50.399899
2_391200 lazio 42.389721 11.931944999999999 2020091 101.400389
2_213300 friuli-venezia-giulia 46.367222 13.299167 2020091 211.800016
2_198500 abruzzo 41.94228 14.427948 2020091 37.80001300000001
2_237800 veneto 45.701992 11.2147 2020091 102.39998299999999
2_212900 friuli-venezia-giulia 46.519444 13.133056 2020091 199.600006
2_268700 campania 40.725555 14.751110999999998 2020091 208.199994
2_212700 friuli-venezia-giulia 46.336945 13.395832999999998 2020091 216.00001199999997
2_63100 lombardia 45.974998 10.104167 2020091 162.59961599999997
2_268100 campania 40.830833 14.127778 2020091 103.0
2_45400 lazio 41.288055 13.016945 2020091 112.20019300000001
2_267900 campania 41.22361 14.2875 2020091 190.00000399999996
2_62800 lombardia 45.813889 10.153055 2020091 77.600584
2_173500 lombardia 45.724167 10.499166 2020091 71.60058199999999
2_213900 campania 40.816897999999995 14.6164 2020091 113.80000000000001
2_199500 lazio 42.525276 12.016945 2020091 107.999997
2_182900 campania 40.423054 15.313334 2020091 117.20000500000002
2_199900 lazio 42.101665000000004 12.169444 2020091 132.799802
2_207600 emilia-romagna 44.406113 9.682222 2020091 107.60058199999999
2_192100 lazio 41.33889 13.423611 2020091 101.199218
2_87200 piemonte 44.207778999999995 7.146945 2020091 40.39941100000001
2_84300 piemonte 44.547779 7.121111 2020091 70.20019300000001
2_258900 liguria 44.568333 9.077778 2020091 73.40039399999999
2_63300 lombardia 45.97361 9.538889 2020091 207.199222
2_354300 umbria 42.944031 12.638671 2020091 118.79979299999998
2_199400 lazio 42.254166 11.745556 2020091 81.200188
2_269800 campania 40.721668 13.898889000000002 2020091 108.400015
2_137400 campania 41.092609 14.105569000000001 2020091 107.39999399999999
2_270300 campania 41.020832 14.598332999999998 2020091 139.999993
2_187600 piemonte 45.513889 7.8069440000000005 2020091 120.60009499999998
2_133100 piemonte 45.555557 7.575278 2020091 59.999999
2_199800 lazio 42.406665999999994 11.881111 2020091 134.89940900000002
2_255300 campania 41.16111 14.504167 2020091 160.999976
2_55000 basilicata 40.669445 16.601667000000003 2020091 14.199997
2_258800 liguria 44.289722 8.300555000000001 2020091 41.199222999999996
2_65200 piemonte 44.705559 8.027031 2020091 35.999998
2_165400 piemonte 44.516987 7.901461 2020091 55.200196999999996
2_64700 piemonte 45.268791 7.486025 2020091 64.799802
2_64300 piemonte 44.885303 7.282592999999999 2020091 67.799804
2_208100 liguria 44.399165999999994 8.280278 2020091 14.400390999999999
2_180200 piemonte 44.573612 8.018056 2020091 46.199949
2_208500 liguria 44.567223 8.659722 2020091 48.79980100000001
2_208700 liguria 44.515834999999996 9.155555999999999 2020091 108.0
2_208800 liguria 44.566387 8.9475 2020091 64.199226
2_174300 piemonte 44.701111 7.151667 2020091 68.999996
2_132600 piemonte 44.887221999999994 7.688889 2020091 28.599605000000004
2_133800 piemonte 44.391666 7.814722 2020091 52.399414
2_258700 liguria 44.283611 8.205277 2020091 62.199224999999984
2_258200 liguria 44.408054 8.412222 2020091 13.798831000000002
2_259000 piemonte 44.117813 7.8674729999999995 2020091 46.80078499999999
2_186000 piemonte 45.094165999999994 8.276111 2020091 49.60058300000001
2_185700 piemonte 44.646946 8.636111 2020091 28.600095
2_180800 piemonte 44.751389 7.9222220000000005 2020091 40.399899000000005
2_99500 piemonte 45.076111 6.727778 2020091 38.599969
2_133900 piemonte 44.699165 7.850833000000001 2020091 48.39990299999999
2_132200 piemonte 45.316666 7.304167 2020091 51.999998
2_132400 piemonte 44.613888 7.052778 2020091 50.799922
2_132500 piemonte 44.208332 7.275 2020091 46.799803
2_29800 piemonte 44.413887 8.170834 2020091 21.600584000000005
2_166400 piemonte 44.211113 7.944445 2020091 43.399409000000006
2_6200 piemonte 45.973048999999996 8.422976 2020091 46.999998000000005
2_173300 piemonte 45.911381 8.529523 2020091 136.201174
2_204700 liguria 44.465 8.58 2020091 67.599612
2_207500 liguria 44.530556 9.208333 2020091 112.200192
2_135100 piemonte 44.377777 8.113889 2020091 17.399994
2_135000 piemonte 44.5425 7.780556 2020091 44.59960799999998
2_132700 piemonte 45.323055 8.397778 2020091 87.20019400000001
2_132800 piemonte 44.758334999999995 8.344444000000001 2020091 33.799804
2_88400 piemonte 44.521667 8.538333 2020091 9.40039
2_84600 piemonte 44.678333 8.463333 2020091 7.999999000000001
2_89100 piemonte 44.832778999999995 8.275 2020091 53.999998000000005
2_84800 piemonte 44.811943 7.241944 2020091 108.799804
2_86900 piemonte 44.259997999999996 7.805555 2020091 26.199217
2_84900 piemonte 44.334446 7.558611 2020091 31.600582000000003
2_164800 piemonte 44.842171 8.081522999999999 2020091 33.799924
2_164200 piemonte 44.780556 8.030555999999999 2020091 43.399901
2_164600 piemonte 44.511112 8.174444 2020091 40.399899000000005
2_164700 piemonte 44.495277 7.9791669999999995 2020091 22.800780000000003
2_164400 piemonte 44.716667 8.158334 2020091 30.999999999999993
2_164500 piemonte 44.638889 8.050278 2020091 28.600098
2_164300 piemonte 44.546391 8.165 2020091 17.3999
2_171900 piemonte 45.469444 7.1375 2020091 49.600582
2_172000 piemonte 44.233612 7.657222 2020091 32.199224
2_172100 piemonte 44.392502 6.939722 2020091 23.399898
2_172400 piemonte 44.522221 8.386111 2020091 4.400024
2_172500 piemonte 44.58889 8.877778 2020091 63.99999900000001
2_172600 piemonte 45.341667 7.519444 2020091 89.79883099999999
2_173000 piemonte 45.677223 8.155555999999999 2020091 58.400388
2_173100 piemonte 45.119446 8.002778 2020091 28.600095
2_85400 piemonte 45.185555 8.011666 2020091 36.200193999999996
2_111500 piemonte 45.514168 7.873611 2020091 43.999998000000005
2_88500 piemonte 45.544724 8.698055 2020091 66.40039
2_85600 piemonte 44.926666 8.713889 2020091 14.200193
2_85200 piemonte 46.110279 8.302778 2020091 9.400395
2_86000 piemonte 45.129166 8.495 2020091 36.400389000000004
2_85900 piemonte 45.041389 7.767222 2020091 36.40039
2_55100 basilicata 40.134445 15.762222 2020091 170.200013
2_55200 basilicata 40.741665000000005 16.246111 2020091 25.600006
2_83800 basilicata 40.632778 15.810832999999999 2020091 76.200003
2_83900 basilicata 40.729721000000005 15.802222 2020091 72.200005
2_177000 basilicata 40.390457 16.656817999999998 2020091 23.0
2_177100 basilicata 40.490276 16.448055 2020091 30.999994999999995
2_179900 basilicata 40.589443 16.037777 2020091 50.199982
2_190700 piemonte 44.781113 8.768888 2020091 8.399902
2_178500 calabria 39.072224 17.027779000000002 2020091 36.799803000000004
2_178600 calabria 39.036667 17.015278 2020091 31.800292000000002
2_178700 calabria 39.013889 17.127777 2020091 82.599608
2_179000 calabria 39.082211 17.135555 2020091 47.39990099999999
2_54700 basilicata 40.298611 15.786667000000001 2020091 110.60000600000001
2_54900 basilicata 40.089443 16.330555 2020091 18.000001
2_267700 campania 41.087776 14.496667 2020091 101.40000200000001
2_235100 veneto 45.867084999999996 12.32625 2020091 89.80000299999999
2_197200 molise 41.539165000000004 14.661110999999998 2020091 71.79999900000001
2_147600 veneto 45.740368 11.523284 2020091 52.600032999999996
2_150800 toscana 44.053577000000004 10.904978999999999 2020091 66.400393
2_270500 campania 40.826389 14.842222 2020091 168.80000099999998
2_204500 lombardia 45.789158 10.268367 2020091 66.999997
2_211600 emilia-romagna 44.409348 10.523133999999999 2020091 30.999999000000006
2_61300 emilia-romagna 44.643055 9.5 2020091 109.79979799999998
2_217400 campania 40.761112 14.506945000000002 2020091 86.60000000000002
2_105100 piemonte 45.05389 6.916945 2020091 46.600094
2_200900 lazio 42.271111 12.694722 2020091 77.70019400000001
2_60400 emilia-romagna 44.316944 10.811666 2020091 46.39990100000001
2_149000 friuli-venezia-giulia 45.955574 12.902984 2020091 111.0
2_171800 piemonte 44.398613 7.177778 2020091 56.799804
2_41500 veneto 45.785721 12.538993 2020091 60.400003
2_130600 friuli-venezia-giulia 46.057777 13.236389 2020091 144.59999100000002
2_149300 friuli-venezia-giulia 46.400135 13.186482 2020091 155.80000299999998
2_115000 emilia-romagna 44.474194 11.279836 2020091 60.800290000000004
2_112200 friuli-venezia-giulia 45.902778999999995 13.513333 2020091 205.400019
2_269900 campania 41.035278000000005 14.491389000000002 2020091 98.199997
2_140300 lazio 41.931946 13.084723 2020091 134.199215
2_239100 veneto 45.862453 11.659233 2020091 64.200009
2_210100 emilia-romagna 44.34111 10.281111 2020091 75.800779
2_165800 piemonte 45.897221 8.160556 2020091 25.798834
2_201600 lazio 41.474445 12.915 2020091 68.599611
2_61200 liguria 44.548611 9.447222 2020091 113.79980499999999
2_200400 toscana 42.882778 11.666667 2020091 168.099607
2_138000 campania 40.579723 15.336110999999999 2020091 118.20001199999999
2_200800 lazio 42.237221000000005 12.948889 2020091 98.09960799999998
2_269700 campania 40.728889 14.593889 2020091 148.800004
2_201400 lazio 41.694721 12.779444999999999 2020091 135.29979999999995
2_201500 lazio 41.440556 13.186389000000002 2020091 94.79980099999999
2_58200 abruzzo 42.423706 14.162752 2020091 24.600095000000003
2_60700 emilia-romagna 44.361946 10.200833 2020091 86.99999700000001
2_172300 piemonte 45.362499 7.219444 2020091 70.99999500000001
2_45300 umbria 43.008896 12.425464999999999 2020091 76.19994999999999
2_237200 veneto 45.590107 11.369762 2020091 51.599971
2_212400 emilia-romagna 44.363888 10.461667 2020091 88.999996
2_138200 campania 40.549244 15.435857 2020091 147.39999400000002
2_199000 lazio 42.18639 11.796389 2020091 0.0
2_137700 campania 40.84787 15.050464000000002 2020091 257.000014
2_100000 piemonte 45.112499 7.267778 2020091 28.400019
2_254500 campania 40.8325 15.244166 2020091 62.0
2_269600 campania 40.707778999999995 14.533889000000002 2020091 142.80000099999998
2_184300 piemonte 45.134121 7.631208999999999 2020091 61.999998000000005
2_198800 molise 41.5075 14.913889000000001 2020091 54.199999
2_86500 piemonte 46.4375 8.366111 2020091 48.999998
2_199600 lazio 42.1525 11.915 2020091 148.99999400000004
2_201300 lazio 41.49139 13.050834 2020091 78.90038599999998
2_139300 friuli-venezia-giulia 45.980354 13.392337 2020091 130.0
2_197900 abruzzo 42.323689 13.573891 2020091 41.0
2_60500 emilia-romagna 44.29361 10.575 2020091 71.40039
2_138100 campania 40.912224 15.005278 2020091 131.19999700000002
2_195200 emilia-romagna 44.544167 9.611388999999999 2020091 78.199219
2_269300 campania 40.927223 14.576667 2020091 140.20001200000002
2_89400 piemonte 44.780556 7.053056 2020091 77.400385
2_86800 piemonte 44.558056 8.259444 2020091 39.599608
2_87300 piemonte 44.334167 8.087222 2020091 13.599609
2_87400 piemonte 44.538055 8.015 2020091 9.200193
2_5600 piemonte 45.887501 8.511111 2020091 132.19995
2_90200 piemonte 45.008334999999995 8.101666 2020091 47.600095
2_88600 piemonte 44.557499 7.4944440000000005 2020091 144.59960999999998
2_90100 piemonte 44.562778 8.767777 2020091 126.60058599999999
2_88200 piemonte 44.686943 8.0925 2020091 35.599608
2_186100 piemonte 44.220001 7.832778 2020091 26.200193
2_191200 piemonte 44.980835 8.211389 2020091 37.200193999999996
2_191400 piemonte 44.991665000000005 8.567223 2020091 37.400024
2_52700 calabria 39.926109000000004 16.466389000000003 2020091 15.799803999999998
2_122700 calabria 39.407222999999995 17.110834 2020091 44.600096
2_52900 calabria 39.622501 16.278055 2020091 80.799802
2_53000 calabria 39.66111 16.027779000000002 2020091 184.199215
2_53100 calabria 39.340557000000004 16.304167 2020091 75.199702
2_53300 calabria 39.321388 16.428888 2020091 114.600585
2_53400 calabria 39.216667 16.202778 2020091 139.399413
2_53500 calabria 38.435555 16.57 2020091 52.3999
2_53600 calabria 38.946388 16.519722 2020091 25.800289
2_53200 calabria 39.398056 16.120832 2020091 147.200196
2_53700 calabria 38.937222 17.023332999999997 2020091 192.20019500000004
2_53900 calabria 38.605556 16.060556 2020091 39.200191000000004
2_54000 calabria 38.977501000000004 16.303612 2020091 92.59960699999999
2_54100 calabria 38.465832 16.060278 2020091 126.59960400000001
2_54200 calabria 38.753334 16.447779 2020091 73.599607
2_54300 calabria 38.353611 16.078611 2020091 101.999995
2_54400 calabria 38.250832 15.713889000000002 2020091 82.799803
2_54500 calabria 38.19278 15.844167 2020091 173.799804
2_54600 calabria 39.361111 16.041666 2020091 48.200194
2_178400 calabria 39.102779 16.927778 2020091 6.600096
2_171500 piemonte 46.086113 8.119444999999999 2020091 60.398443
2_108200 piemonte 46.315556 8.259444 2020091 23.400394999999996
2_5900 piemonte 45.906113 8.310555 2020091 59.400143
2_168200 umbria 42.751694 12.850842 2020091 94.99999699999998
2_152200 umbria 42.532272 12.773530000000001 2020091 92.99999499999997
2_77500 umbria 42.929852000000004 12.406009 2020091 106.39989800000001
2_230900 friuli-venezia-giulia 46.405396 13.310210999999999 2020091 189.19999700000002
2_231000 friuli-venezia-giulia 46.393162 13.217675 2020091 149.400011
2_231100 friuli-venezia-giulia 46.558395000000004 13.008248 2020091 167.199997
2_231400 friuli-venezia-giulia 46.456516 13.035805 2020091 152.40000100000003
2_231200 friuli-venezia-giulia 46.505753000000006 12.863882 2020091 98.800003
2_231600 friuli-venezia-giulia 46.298522999999996 13.269129000000001 2020091 267.800791
2_231700 friuli-venezia-giulia 46.196667 13.3625 2020091 197.19998999999999
2_231800 friuli-venezia-giulia 46.159267 13.486794 2020091 146.799995
2_231900 friuli-venezia-giulia 46.113747 13.490485999999999 2020091 144.600021
2_232100 friuli-venezia-giulia 46.281665999999994 12.804167 2020091 274.60156700000005
2_232200 friuli-venezia-giulia 46.217834 12.772879 2020091 255.400011
2_232300 friuli-venezia-giulia 46.277542 12.443693 2020091 141.00000699999998
2_232400 friuli-venezia-giulia 46.270584 12.540141 2020091 108.59999099999999
2_232500 friuli-venezia-giulia 46.273613 13.134722 2020091 183.200013
2_243400 piemonte 46.005554 8.490278 2020091 82.199221
2_243500 piemonte 45.873611 7.934722 2020091 40.59375
2_245000 piemonte 44.57 7.363611 2020091 55.20019100000001
2_210900 friuli-venezia-giulia 46.529846 13.305376999999998 2020091 212.00001399999996
2_249600 emilia-romagna 44.072497999999996 11.872778 2020091 1.9999979999999997
2_251300 emilia-romagna 44.002777 11.666111 2020091 71.39999900000001
2_248800 emilia-romagna 43.994446 11.946389 2020091 78.80004199999999
2_250800 emilia-romagna 44.262821 11.992974 2020091 37.399898
2_252800 emilia-romagna 44.215 12.169723 2020091 64.199997
2_247800 emilia-romagna 44.150555 12.136944999999999 2020091 0.0
2_253800 emilia-romagna 44.029167 11.805555 2020091 34.00000000000001
2_253900 emilia-romagna 44.033333 12.044444 2020091 104.400025
2_249400 emilia-romagna 43.904446 11.902223 2020091 119.999999
2_252400 emilia-romagna 43.947224 12.078611 2020091 111.599851
2_249900 marche 43.894444 12.191667 2020091 122.200001
2_252300 emilia-romagna 44.086665999999994 12.207778 2020091 91.19995000000002
2_248000 toscana 44.129166 11.512777 2020091 100.20006900000001
2_251000 emilia-romagna 44.330073999999996 12.031366 2020091 35.800002
2_248900 emilia-romagna 44.297737 12.110800999999999 2020091 62.999999
2_248600 emilia-romagna 44.170139 11.949378999999999 2020091 49.8
2_250600 emilia-romagna 43.923611 11.958611 2020091 80.399413
2_246600 abruzzo 41.915077000000004 13.42598 2020091 125.7998
2_246700 lazio 41.728611 13.677778 2020091 116.70019500000001
2_246800 abruzzo 42.005554 13.158334 2020091 136.7998
2_246900 lazio 41.626945 13.779445 2020091 130.699217
2_247000 lazio 41.406665999999994 13.830276999999999 2020091 122.30077700000001
2_247200 lazio 41.762501 12.982778 2020091 125.20019199999999
2_247300 lazio 41.728611 13.355832999999999 2020091 5.599609
2_247400 lazio 41.559166 13.525278 2020091 74.299804
2_247700 lazio 41.49139 13.847222 2020091 75.49999600000001
2_217500 friuli-venezia-giulia 46.04467 13.488420000000001 2020091 162.400015
2_217600 friuli-venezia-giulia 46.509544 12.803230000000001 2020091 108.80002100000002
2_241800 piemonte 45.430557 8.594444000000001 2020091 80.80028300000001
2_253500 emilia-romagna 44.294178 11.783035 2020091 47.0
2_280700 emilia-romagna 44.165833 12.391666 2020091 81.2
2_280800 emilia-romagna 44.189724 12.347777 2020091 75.60000599999998
2_256600 piemonte 45.5625 8.058333 2020091 136.398439
2_256400 piemonte 45.233334 8.33 2020091 24.399413
2_57100 abruzzo 41.851902 14.083485000000001 2020091 111.199997
2_57200 molise 41.845833 14.267222 2020091 61.800003
2_57300 abruzzo 41.837029 13.929499 2020091 139.599976
2_257500 piemonte 46.303612 8.366389 2020091 43.60156799999999
2_284200 umbria 43.144005 12.565091 2020091 171.79980400000002
2_258400 piemonte 45.409721000000005 7.543611 2020091 60.80078599999999
2_257100 piemonte 44.310833 7.313611 2020091 18.200193
2_330900 calabria 38.689999 16.544445 2020091 36.40038800000001
2_257000 piemonte 44.509167 7.253889 2020091 84.20019299999998
2_247500 lazio 41.542221000000005 13.643888 2020091 89.999996
2_247600 lazio 41.4575 13.677778 2020091 99.299804
2_325400 piemonte 44.370556 7.5275 2020091 26.999997
2_330600 calabria 37.996666 15.93 2020091 110.40038799999999
2_330700 calabria 38.150307 16.18149 2020091 62.999999
2_331100 calabria 38.151112 16.072779 2020091 66.400394
2_331200 basilicata 40.16111 15.986111 2020091 167.400399
2_331300 calabria 38.185001 15.638056 2020091 123.99999899999997
2_331400 calabria 39.865555 16.38139 2020091 45.599611
2_331600 calabria 38.833611 16.402222000000002 2020091 63.000004999999994
2_331700 calabria 39.733162 16.271013 2020091 30.799803999999998
2_331800 calabria 39.789722 16.313889 2020091 28.600584
2_332100 calabria 39.083057000000004 16.236666 2020091 69.798832
2_332200 calabria 38.719444 16.283333 2020091 48.398442
2_332300 calabria 39.871113 15.905833 2020091 152.79883200000003
2_332400 calabria 38.407776 15.971666 2020091 85.199224
2_332500 basilicata 40.212776 16.206667000000003 2020091 40.999998000000005
2_332600 calabria 38.174999 15.756110999999999 2020091 175.40039899999996
2_332900 calabria 38.650555 15.982223000000001 2020091 58.399409000000006
2_341400 calabria 39.424446 17.003611 2020091 17.200195
2_343500 friuli-venezia-giulia 45.97361 13.453332999999999 2020091 117.199219
2_344500 friuli-venezia-giulia 46.467224 12.681944999999999 2020091 112.59961899999999
2_368500 piemonte 44.883334999999995 7.360556 2020091 41.399412999999996
2_340800 friuli-venezia-giulia 46.519901000000004 12.811175 2020091 122.19922799999999
2_342600 friuli-venezia-giulia 45.958611 12.649722 2020091 99.400399
2_617700 lombardia 45.256111 9.964167 2020091 35.600095
2_383100 lombardia 46.296112 10.506945 2020091 72.59960799999999
2_618500 lombardia 46.091389 9.111111 2020091 186.399413
2_383600 lombardia 46.006668 9.380834 2020091 154.799803
2_384600 lombardia 46.359722 9.320278 2020091 149.399412
2_620800 lombardia 45.710556 8.9725 2020091 131.600589
2_622100 lombardia 45.664444 9.381111 2020091 110.99999700000001
2_385500 lombardia 45.784756 9.821906 2020091 151.599609
2_385800 lombardia 45.78611 9.934167 2020091 153.40039299999998
2_386800 lombardia 45.950001 9.864166 2020091 187.000007
2_383300 lombardia 45.924999 10.064167 2020091 123.79980000000002
2_387900 basilicata 40.626098999999996 15.79684 2020091 78.59961
2_355200 umbria 42.556946 12.416945 2020091 118.60058299999999
2_168000 umbria 43.259772999999996 12.381768 2020091 139.200193
2_354900 umbria 42.559669 12.650372 2020091 84.79980499999999
2_388000 friuli-venezia-giulia 46.505833 13.440278 2020091 154.79883299999997
2_388400 friuli-venezia-giulia 46.543056 13.475 2020091 138.40039400000003
2_388200 friuli-venezia-giulia 46.485832 13.189167000000001 2020091 205.20118799999997
2_355100 umbria 43.240833 12.781389 2020091 201.99999900000003
2_406100 piemonte 45.071667 7.689722 2020091 40.799803000000004
2_406600 umbria 42.774723 12.523889 2020091 107.39941099999999
2_406700 lazio 41.999722 12.101666 2020091 95.999996
2_391300 toscana 42.713055 11.630834 2020091 175.600583
2_330400 calabria 39.5 16.402779000000002 2020091 99.00000000000001
2_332700 calabria 38.418888 16.468334 2020091 39.799806
2_331500 calabria 39.517502 15.940555999999999 2020091 67.201174
2_414500 piemonte 44.387221999999994 8.017777 2020091 11.400390000000002
2_419600 lazio 41.982777 12.491389 2020091 123.09960199999998
2_414800 piemonte 44.663887 7.7202779999999995 2020091 136.59960999999998
2_419300 piemonte 45.441387 8.633333 2020091 116.799804
2_417800 basilicata 40.480556 16.248333 2020091 34.40039
2_100900 friuli-venezia-giulia 45.873955 12.712855000000001 2020091 91.60000500000001
2_142000 friuli-venezia-giulia 45.826843 13.159467999999999 2020091 99.800003
2_418200 basilicata 40.959721 15.803610999999998 2020091 43.399901
2_418300 basilicata 40.933887 15.98 2020091 37.600587000000004
2_402800 umbria 42.646667 12.948889 2020091 121.59960400000001
2_418000 basilicata 40.763889 15.998332999999999 2020091 52.799804
2_411900 piemonte 45.431946 7.419722 2020091 41.59961299999999
2_206400 piemonte 45.569168 8.550278 2020091 80.799926
2_420100 sardegna 40.13028 8.813889 2020091 156.599602
2_420400 sardegna 40.583611 8.313056 2020091 184.20019300000004
2_420600 sardegna 40.142776 8.608889 2020091 196.59960300000003
2_421000 sardegna 40.023888 8.670834 2020091 91.799803
2_421100 sardegna 40.044167 9.65 2020091 65.99999899999999
2_421400 sardegna 39.206112 8.776944 2020091 88.600097
2_421800 sardegna 39.957729 8.85745 2020091 113.99999899999999
2_422200 sardegna 40.627777 8.988611 2020091 94.600097
2_422800 sardegna 40.210278 9.285277 2020091 136.20000499999998
2_423100 sardegna 40.643333 8.540556 2020091 210.60009499999998
2_423600 sardegna 40.421665000000004 9.004444 2020091 147.60009300000002
2_423800 sardegna 39.925556 9.156111 2020091 102.799794
2_423900 sardegna 39.757221 9.305278 2020091 137.999992
